Reporting Account Name,Cusip,Security Description1,Security Description2,Coupon Rate,Maturity Date,Shares,Base Cost,Base Market Value,Base Unrealized Gain/Loss,Fair Value Hierarchy Level,Fair Value Hierarchy Override,Accrued Interest Income,Total Interest Receivable Market,Holdings As Of Date,Price Date,Acctg Status Update (CDT),Reporting Accounting Status,Holdings Price Base,Holdings Price Local,Price Source,Price Source Description,Price Type Description,5500 Category Description,Asset Category Description,Asset Type Description,Security Type Description,Issue Type Description,Asset Types,Security Type,Issuer Name,S&P Issue Quality Rating,S&P Base LT Rating,S&P Base ST Rating,S&P Ultimate LT Rating,S&P Ultimate ST Rating,S&P Parent LT Rating,S&P Parent ST Rating,S&P Quality Rating - Non GRS,Moody's Issue Quality Rating,Moody's Base LT Rating,Moody's Base ST Rating,Moody's Ultimate LT Rating,Moody's Ultimate ST Rating,Moody's Parent LT Rating,Moody's Parent ST Rating,Moody Quality Rating - Non GRS,Worst Rating,Average Issue Quality Rating,Payment Frequency,Payment Frequency Desc,Income Rate Type Desc,Ticker,Frequency Requirement,Frequency Requirement Desc,Position Type,Security Class Type,Fitch Issue Quality Rating,Fitch Base LT Rating,Fitch Ultimate LT Rating,Fitch Parent LT Rating,Parent Issuer Name,Income Rate Type,Asset Mix Description,BNYM Classification - Segment,Mellon Security ID,ISIN,Sedol,Base Currency Description,Bloomberg Market Sector,Issuer Base Currency
MILLENNIUM TTF FI,3133EMH47,FEDERAL FARM CR BK CONS BD,0.600% 06/16/2025 DD 06/16/21,0.01,6/16/25,"5,000,000.00","5,000,000.00","4,732,700.00","-267,300.00",2.00,NO,"3,750.00","3,750.00",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,94.65,94.65,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMH47,US3133EMH474,BMY1KN5,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENW97,FEDERAL FARM CR BK CONS BD,5.030% 11/01/2024 DD 11/01/22,0.05,11/1/24,"10,000,000.00","10,000,000.00","9,975,900.00","-24,100.00",2.00,NO,"125,750.00","125,750.00",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,99.76,99.76,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENW97,US3133ENW976,BNLXDZ4,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENWU0,FEDERAL FARM CR BK CONS BD,4.300% 05/17/2032 DD 05/17/22,0.04,5/17/32,"5,000,000.00","5,000,000.00","4,887,650.00","-112,350.00",2.00,NO,"44,194.44","44,194.44",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,97.75,97.75,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENWU0,US3133ENWU09,BM99432,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENXV7,FEDERAL FARM CR BK CONS BD,4.330% 06/02/2031 DD 06/02/22,0.04,6/2/31,"10,000,000.00","10,000,000.00","9,709,900.00","-290,100.00",2.00,NO,"70,963.89","70,963.89",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,97.10,97.10,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AA3,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENXV7,US3133ENXV72,BMV12Q5,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EPK46,FEDERAL FARM CR BK CONS BD,5.730% 12/06/2028 DD 12/06/23,0.06,12/6/28,"10,000,000.00","9,990,000.00","9,997,100.00","7,100.00",2.00,NO,"87,541.67","87,541.67",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,99.97,99.97,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EPK46,US3133EPK463,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,458140BP4,INTEL CORP,3.400% 03/25/2025 DD 03/25/20,0.03,3/25/25,"5,000,000.00","4,992,250.00","4,918,200.00","-74,050.00",2.00,NO,"59,500.00","59,500.00",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,98.36,98.36,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Intel Corp,A,A,A-1,A,A-1,A,A-1,A,A2,A2,P-1,A2,P-1,A2,P-1,NR,A-,A2,1,SEMI-ANNUAL,FIXED RATE,INTC,D,DAILY,,INDUSTRIAL,A-,A-,A-,A-,Intel Corp,F,USD FIXED INCOME,FIXED INCOME,458140BP4,US458140BP43,BM5D1P9,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,478160CK8,JOHNSON & JOHNSON,2.900% 01/15/2028 DD 11/10/17,0.03,1/15/28,"5,000,000.00","4,994,050.00","4,780,550.00","-213,500.00",2.00,NO,"6,444.44","6,444.44",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,95.61,95.61,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Johnson & Johnson,AAA,AAA,A-1+,AAA,A-1+,AAA,A-1+,AAA,Aaa,Aaa,P-1,Aaa,P-1,Aaa,P-1,AAA,Aaa,AAA,2,SEMI-ANNUAL LONG,FIXED RATE,JNJ,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Johnson & Johnson,F,USD FIXED INCOME,FIXED INCOME,478160CK8,US478160CK81,BFXCN86,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,58013MFS8,MCDONALD'S CORP,4.600% 09/09/2032 DD 09/09/22,0.05,9/9/32,"2,000,000.00","1,991,120.00","2,004,920.00","13,800.00",2.00,NO,"36,288.89","36,288.89",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,100.25,100.25,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,RETAIL,BOND,CORP-GOVT,B,B,McDonald's Corp,BBB+,BBB+,A-2,BBB+,A-2,BBB+,A-2,BBB+,Baa1,Baa1,P-2,Baa1,P-2,Baa1,P-2,AAA,Baa1,BAA1,1,SEMI-ANNUAL,FIXED RATE,MCD,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,McDonald's Corp,F,USD FIXED INCOME,FIXED INCOME,58013MFS8,US58013MFS89,BMDQF70,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,594918BX1,MICROSOFT CORP,2.875% 02/06/2024 DD 02/06/17,0.03,2/6/24,"5,000,000.00","4,993,400.00","4,998,450.00","5,050.00",2.00,NO,"69,878.47","69,878.47",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,99.97,99.97,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Microsoft Corp,AAA,AAA,A-1+,AAA,A-1+,AAA,A-1+,AAA,Aaa,Aaa,P-1,Aaa,P-1,Aaa,P-1,,Aaa,AAA,1,SEMI-ANNUAL,FIXED RATE,,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Microsoft Corp,F,USD FIXED INCOME,FIXED INCOME,594918BX1,US594918BX11,BYP2NV0,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,716973AD4,PFIZER INVESTMENT ENTERPRISES,4.650% 05/19/2030 DD 05/19/23,0.05,5/19/30,"5,000,000.00","4,991,150.00","5,011,700.00","20,550.00",2.00,NO,"45,854.17","45,854.17",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,100.23,100.23,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Pfizer Inc,A,,,A,A-1,A,A-1,A,A2,A2,,A2,P-1,A2,P-1,WR,A2,A2,1,SEMI-ANNUAL,FIXED RATE,PFE,D,DAILY,,INDUSTRIAL,A,,A,A,Pfizer Inc,F,NON-USD FIXED INCOME,FIXED INCOME,716973AD4,US716973AD41,BNRR112,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,742718GA1,PROCTER & GAMBLE CO/THE,4.050% 01/26/2033 DD 01/26/23,0.04,1/26/33,"5,000,000.00","4,999,600.00","4,910,550.00","-89,050.00",2.00,NO,"2,812.50","2,812.50",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,98.21,98.21,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HOUSEHOLD PRODUCTS,BOND,CORP-GOVT,B,B,Procter & Gamble Co/The,AA-,AA-,A-1+,AA-,A-1+,AA-,A-1+,AA-,Aa3,Aa3,P-1,Aa3,P-1,Aa3,P-1,WR,Aa3,AA3,1,SEMI-ANNUAL,FIXED RATE,PG,D,DAILY,,INDUSTRIAL,-,,,,Procter & Gamble Co/The,F,USD FIXED INCOME,FIXED INCOME,742718GA1,US742718GA10,BPX2030,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,808513BR5,CHARLES SCHWAB CORP/THE,1.150% 05/13/2026 DD 05/13/21,0.01,5/13/26,"5,000,000.00","4,988,400.00","4,600,900.00","-387,500.00",2.00,NO,"12,458.33","12,458.33",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,92.02,92.02,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,BANKING & FINANCE,BOND,CORP-GOVT,B,B,Charles Schwab Corp/The,A-,A-,A-2,A-,A-2,A-,A-2,A-,A2,A2,P-1,A2,P-1,A2,P-1,A2,A-,A2,1,SEMI-ANNUAL,FIXED RATE,SCHW,D,DAILY,,FINANCIAL,A,A,A,A,Charles Schwab Corp/The,F,USD FIXED INCOME,FIXED INCOME,808513BR5,US808513BR53,BL553Y1,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,9128285M8,U S TREASURY NOTE,3.125% 11/15/2028 DD 11/15/18,0.03,11/15/28,"10,000,000.00","9,935,937.50","9,663,700.00","-272,237.50",1.00,NO,"66,964.29","66,964.29",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,96.64,96.64,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,T,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,9128285M8,US9128285M81,BGRW840,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,931142EN9,WALMART INC,3.250% 07/08/2029 DD 04/23/19,0.03,7/8/29,"5,000,000.00","4,994,100.00","4,792,950.00","-201,150.00",2.00,NO,"10,381.94","10,381.94",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,95.86,95.86,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,RETAIL,BOND,CORP-GOVT,B,B,Walmart Inc,AA,AA,A-1+,AA,A-1+,AA,A-1+,AA,Aa2,Aa2,P-1,Aa2,P-1,Aa2,P-1,A3,Aa2,AA2,1,SEMI-ANNUAL,FIXED RATE,WMT,D,DAILY,,INDUSTRIAL,AA,AA,AA,AA,Walmart Inc,F,USD FIXED INCOME,FIXED INCOME,931142EN9,US931142EN95,BJK4BT0,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,037833CG3,APPLE INC,3.000% 02/09/2024 DD 02/09/17,0.03,2/9/24,"5,000,000.00","4,997,800.00","4,997,650.00",-150.00,2.00,NO,"71,666.67","71,666.67",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,99.95,99.95,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Apple Inc,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,P-1,Aaa,P-1,B1,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,,D,DAILY,,INDUSTRIAL,-,,,,Apple Inc,F,USD FIXED INCOME,FIXED INCOME,037833CG3,US037833CG39,BDVPY57,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,037833EB2,APPLE INC,0.700% 02/08/2026 DD 02/08/21,0.01,2/8/26,"6,000,000.00","5,986,500.00","5,572,560.00","-413,940.00",2.00,NO,"20,183.33","20,183.33",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,92.88,92.88,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Apple Inc,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,P-1,Aaa,P-1,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,AAPL,D,DAILY,,INDUSTRIAL,-,,,,Apple Inc,F,USD FIXED INCOME,FIXED INCOME,037833EB2,US037833EB24,BNNRCS0,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,3130ACUP7,FEDERAL HOME LN BK CONS BD,3.200% 11/29/2032 DD 11/29/17,0.03,11/29/32,"5,000,000.00","5,000,000.00","4,507,150.00","-492,850.00",2.00,NO,"27,555.56","27,555.56",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,90.14,90.14,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3130ACUP7,US3130ACUP73,BJXHN23,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3130AMK92,FEDERAL HOME LN BK CONS BD,0.550% 11/26/2024 DD 05/26/21,0.01,11/26/24,"3,000,000.00","3,000,000.00","2,893,890.00","-106,110.00",2.00,NO,"2,979.17","2,979.17",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,96.46,96.46,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3130AMK92,US3130AMK928,BJP8F62,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENHA1,FEDERAL FARM CR BK CONS BD,1.500% 12/14/2026 DD 12/14/21,0.02,12/14/26,"10,000,000.00","10,000,000.00","9,240,400.00","-759,600.00",2.00,NO,"19,583.33","19,583.33",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,92.40,92.40,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,NR,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENHA1,US3133ENHA10,BL6HV86,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENNM8,FEDERAL FARM CR BK CONS BD,2.280% 02/14/2028 DD 02/14/22,0.02,2/14/28,"10,000,000.00","10,000,000.00","9,237,900.00","-762,100.00",2.00,NO,"105,766.67","105,766.67",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,92.38,92.38,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENNM8,US3133ENNM83,BLB1BF0,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EPVS1,FEDERAL FARM CR BK CONS BD,5.290% 09/15/2027 DD 09/15/23,0.05,9/15/27,"10,000,000.00","10,000,000.00","10,065,700.00","65,700.00",2.00,NO,"199,844.44","199,844.44",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,100.66,100.66,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EPVS1,US3133EPVS10,BSB8QF5,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3135G0ZR7,FEDERAL NATL MTG ASSN,2.625% 09/06/2024 DD 09/08/14,0.03,9/6/24,"5,000,000.00","4,954,350.00","4,927,350.00","-27,000.00",2.00,NO,"52,864.58","52,864.58",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,98.55,98.55,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FNMA,D,DAILY,,FEDERAL AGENCIES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3135G0ZR7,US3135G0ZR78,BQR7XN9,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,46514VDU4,ISRAEL ST,5.040% 10/01/2027 DD 10/15/22,0.05,10/1/27,"5,000,000.00","5,000,000.00","4,999,950.00",-50.00,2.00,NO,"331,800.00","331,800.00",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,100.00,100.00,T,IDSI,CLOSE,OTHER INVESTMENTS,FIXED INCOME SECURITIES,NON-US GOVERNMENT BONDS,BOND,CORP-GOVT,B,B,ISRAEL ST,-,,,,,,,,-,,,,,,,,-,-,0,INTEREST AT MAT OR NO INTEREST,FIXED RATE,,D,DAILY,,FINANCIAL,-,,,,ISRAEL ST,F,NON-USD FIXED INCOME,FIXED INCOME,46514VDU4,US46514VDU44,,U.S. DOLLAR,,USD
MILLENNIUM TTF FI,478160CJ1,JOHNSON & JOHNSON,2.625% 01/15/2025 DD 11/10/17,0.03,1/15/25,"5,000,000.00","4,999,150.00","4,898,450.00","-100,700.00",2.00,NO,"5,833.33","5,833.33",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,97.97,97.97,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Johnson & Johnson,AAA,AAA,A-1+,AAA,A-1+,AAA,A-1+,AAA,Aaa,Aaa,P-1,Aaa,P-1,Aaa,P-1,AAA,Aaa,AAA,2,SEMI-ANNUAL LONG,FIXED RATE,JNJ,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Johnson & Johnson,F,USD FIXED INCOME,FIXED INCOME,478160CJ1,US478160CJ19,BFXCN53,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,717081EA7,PFIZER INC,3.000% 12/15/2026 DD 11/21/16,0.03,12/15/26,"5,000,000.00","4,957,400.00","4,813,050.00","-144,350.00",2.00,NO,"19,166.67","19,166.67",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,96.26,96.26,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Pfizer Inc,A,A,A-1,A,A-1,A,A-1,A,A2,A2,P-1,A2,P-1,A2,P-1,AAA,A2,A2,2,SEMI-ANNUAL LONG,FIXED RATE,PFE,D,DAILY,,INDUSTRIAL,A,A,A,A,Pfizer Inc,F,USD FIXED INCOME,FIXED INCOME,717081EA7,US717081EA70,BZ3FFG7,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,742718FL8,PROCTER & GAMBLE CO/THE,0.550% 10/29/2025 DD 10/29/20,0.01,10/29/25,"3,500,000.00","3,494,330.00","3,278,485.00","-215,845.00",2.00,NO,"4,919.44","4,919.44",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,93.67,93.67,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HOUSEHOLD PRODUCTS,BOND,CORP-GOVT,B,B,Procter & Gamble Co/The,AA-,AA-,A-1+,AA-,A-1+,AA-,A-1+,AA-,Aa3,Aa3,P-1,Aa3,P-1,Aa3,P-1,,Aa3,AA3,1,SEMI-ANNUAL,FIXED RATE,PG,D,DAILY,,INDUSTRIAL,-,,,,Procter & Gamble Co/The,F,USD FIXED INCOME,FIXED INCOME,742718FL8,US742718FL83,BN6LZX5,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,88579YBG5,3M CO,3.375% 03/01/2029 DD 02/22/19,0.03,3/1/29,"5,000,000.00","4,998,250.00","4,661,600.00","-336,650.00",2.00,NO,"70,312.50","70,312.50",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,93.23,93.23,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,CAPITAL GOODS,BOND,CORP-GOVT,B,B,3M Co,BBB+,BBB+,A-2,BBB+,A-2,BBB+,A-2,BBB+,A3,A3,P-2,A3,P-2,A3,P-2,A3,BBB+,A3,2,SEMI-ANNUAL LONG,FIXED RATE,MMM,D,DAILY,,INDUSTRIAL,A-,A-,A-,A-,3M Co,F,USD FIXED INCOME,FIXED INCOME,88579YBG5,US88579YBG52,BJKZHG2,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,882508BG8,TEXAS INSTRUMENTS INC,2.250% 09/04/2029 DD 09/04/19,0.02,9/4/29,"3,500,000.00","3,489,115.00","3,147,410.00","-341,705.00",2.00,NO,"32,156.25","32,156.25",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,89.93,89.93,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Texas Instruments Inc,A+,A+,A-1,A+,A-1,A+,A-1,A+,Aa3,Aa3,P-1,Aa3,P-1,Aa3,P-1,,A+,A1,1,SEMI-ANNUAL,FIXED RATE,TXN,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Texas Instruments Inc,F,USD FIXED INCOME,FIXED INCOME,882508BG8,US882508BG82,BK4XWY2,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,91282CFM8,U S TREASURY NOTE,4.125% 09/30/2027 DD 09/30/22,0.04,9/30/27,"10,000,000.00","9,996,484.38","10,057,400.00","60,915.62",1.00,NO,"139,754.10","139,754.10",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,100.57,100.57,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,T,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,91282CFM8,US91282CFM82,BN6ML41,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,91282CGV7,U S TREASURY NOTE,3.750% 04/15/2026 DD 04/15/23,0.04,4/15/26,"10,000,000.00","9,873,437.50","9,912,100.00","38,662.50",1.00,NO,"111,680.33","111,680.33",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,99.12,99.12,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,T,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,91282CGV7,US91282CGV72,BN6QD47,U.S. DOLLAR,Govt,USD
