Reporting Account Name,Cusip,Security Description1,Security Description2,Coupon Rate,Maturity Date,Shares,Base Cost,Base Market Value,Base Unrealized Gain/Loss,Fair Value Hierarchy Level,Fair Value Hierarchy Override,Accrued Interest Income,Total Interest Receivable Market,Holdings As Of Date,Price Date,Acctg Status Update (CDT),Reporting Accounting Status,Holdings Price Base,Holdings Price Local,Price Source,Price Source Description,Price Type Description,5500 Category Description,Asset Category Description,Asset Type Description,Security Type Description,Issue Type Description,Asset Types,Security Type,Issuer Name,S&P Issue Quality Rating,S&P Base LT Rating,S&P Base ST Rating,S&P Ultimate LT Rating,S&P Ultimate ST Rating,S&P Parent LT Rating,S&P Parent ST Rating,S&P Quality Rating - Non GRS,Moody's Issue Quality Rating,Moody's Base LT Rating,Moody's Base ST Rating,Moody's Ultimate LT Rating,Moody's Ultimate ST Rating,Moody's Parent LT Rating,Moody's Parent ST Rating,Moody Quality Rating - Non GRS,Worst Rating,Average Issue Quality Rating,Payment Frequency,Payment Frequency Desc,Income Rate Type Desc,Ticker,Frequency Requirement,Frequency Requirement Desc,Position Type,Security Class Type,Fitch Issue Quality Rating,Fitch Base LT Rating,Fitch Ultimate LT Rating,Fitch Parent LT Rating,Parent Issuer Name,Income Rate Type,Asset Mix Description,BNYM Classification - Segment,Mellon Security ID,ISIN,Sedol,Base Currency Description,Bloomberg Market Sector,Issuer Base Currency
MILLENNIUM TTF FI,110122DU9,BRISTOL-MYERS SQUIBB CO,2.950% 03/15/2032 DD 03/02/22,0.03,3/15/32,"3,500,000.00","3,487,295.00","3,023,335.00","-463,960.00",2.00,NO,"47,609.72","47,609.72",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,86.38,86.38,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Bristol-Myers Squibb Co,A,A,A-1,A,A-1,A,A-1,A,A2,A2,P-1,A2,P-1,A2,P-1,,A2,A2,2,SEMI-ANNUAL LONG,FIXED RATE,BMY,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Bristol-Myers Squibb Co,F,USD FIXED INCOME,FIXED INCOME,110122DU9,US110122DU92,BN6V8Q9,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,3128PSSZ1,FHLMC   POOL #J1-3236,3.500% 10/01/2025 DD 10/01/10,0.04,10/1/25,"87,955.60","90,814.16","86,629.23","-4,184.93",2.00,NO,256.54,256.54,2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,98.49,98.49,IC,ICE-CMO,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,FHLMC POOLS,MBS - MORTGAGE BACKED,FHLMC,B,G,United States of America,AA+,,,AA+,A-1+,NR,,,Aaa,,,Aaa,,Aaa,P-1,,AA+,AA1,5,MONTHLY,FIXED RATE,FG,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,Federal Home Loan Mortgage Corp,F,USD FIXED INCOME,FIXED INCOME,3128PSSZ1,US3128PSSZ17,,U.S. DOLLAR,Mtge,USD
MILLENNIUM TTF FI,3133EMSW3,FEDERAL FARM CR BK CONS BD,1.400% 03/10/2028 DD 03/10/21,0.01,3/10/28,"17,500,000.00","17,500,000.00","15,448,825.00","-2,051,175.00",2.00,NO,"116,375.00","116,375.00",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,88.28,88.28,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMSW3,US3133EMSW38,BMY0F04,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMTQ5,FEDERAL FARM CR BK CONS BD,0.700% 03/17/2025 DD 03/17/21,0.01,3/17/25,"20,000,000.00","19,973,500.00","19,117,600.00","-855,900.00",2.00,NO,"63,777.78","63,777.78",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,95.59,95.59,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMTQ5,US3133EMTQ50,BNNHSG0,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENGD6,FEDERAL FARM CR BK CONS BD,1.780% 12/06/2028 DD 12/06/21,0.02,12/6/28,"6,450,000.00","6,448,387.50","5,680,450.50","-767,937.00",2.00,NO,"27,107.92","27,107.92",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,88.07,88.07,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENGD6,US3133ENGD67,BN4FYZ4,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENW97,FEDERAL FARM CR BK CONS BD,5.030% 11/01/2024 DD 11/01/22,0.05,11/1/24,"10,000,000.00","10,000,000.00","9,968,100.00","-31,900.00",2.00,NO,"167,666.67","167,666.67",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,99.68,99.68,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENW97,US3133ENW976,BNLXDZ4,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENYK0,FEDERAL FARM CR BK CONS BD,4.450% 06/08/2032 DD 06/08/22,0.04,6/8/32,"10,000,000.00","10,000,000.00","9,620,100.00","-379,900.00",2.00,NO,"325,097.22","325,097.22",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,96.20,96.20,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENYK0,US3133ENYK09,BM8V5B4,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EPZ65,FEDERAL FARM CR BK CONS BD,5.740% 01/30/2032 DD 01/30/24,0.06,1/30/32,"5,000,000.00","4,983,750.00","4,980,600.00","-3,150.00",2.00,NO,"24,713.89","24,713.89",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,99.61,99.61,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EPZ65,US3133EPZ651,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,458140BP4,INTEL CORP,3.400% 03/25/2025 DD 03/25/20,0.03,3/25/25,"5,000,000.00","4,992,250.00","4,903,450.00","-88,800.00",2.00,NO,"73,666.67","73,666.67",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,98.07,98.07,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Intel Corp,A-,A-,A-2,A-,A-2,A-,A-2,A-,A3,A3,P-2,A3,P-2,A3,P-2,NR,A3,A3,1,SEMI-ANNUAL,FIXED RATE,INTC,D,DAILY,,INDUSTRIAL,A-,A-,A-,A-,Intel Corp,F,USD FIXED INCOME,FIXED INCOME,458140BP4,US458140BP43,BM5D1P9,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,459200JZ5,INTERNATIONAL BUSINESS MACHINE,3.300% 05/15/2026 DD 05/15/19,0.03,5/15/26,"10,000,000.00","9,981,400.00","9,631,300.00","-350,100.00",2.00,NO,"97,166.67","97,166.67",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,96.31,96.31,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,International Business Machines Corp,A-,A-,A-2,A-,A-2,A-,A-2,A-,A3,A3,P-2,A3,P-2,A3,P-2,WR,A3,A3,1,SEMI-ANNUAL,FIXED RATE,IBM,D,DAILY,,INDUSTRIAL,A-,A-,A-,A-,International Business Machines Corp,F,USD FIXED INCOME,FIXED INCOME,459200JZ5,US459200JZ55,BK592B6,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,91282CHD6,U S TREASURY NOTE,4.250% 05/31/2025 DD 05/31/23,0.04,5/31/25,"20,000,000.00","19,890,625.00","19,833,600.00","-57,025.00",1.00,NO,"214,835.16","214,835.16",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,99.17,99.17,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,WIT,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,91282CHD6,US91282CHD65,BP489V8,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,023135BZ8,AMAZON.COM INC,2.100% 05/12/2031 DD 05/12/21,0.02,5/12/31,"5,000,000.00","4,999,100.00","4,198,550.00","-800,550.00",2.00,NO,"31,791.67","31,791.67",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,83.97,83.97,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,COMMUNICATIONS,BOND,CORP-GOVT,B,B,Amazon.com Inc,AA,AA,A-1+,AA,A-1+,AA,A-1+,AA,A1,A1,P-1,A1,P-1,A1,P-1,AAA,A1,AA3,1,SEMI-ANNUAL,FIXED RATE,AMZN,D,DAILY,,INDUSTRIAL,AA-,AA-,AA-,AA-,Amazon.com Inc,F,USD FIXED INCOME,FIXED INCOME,023135BZ8,US023135BZ81,BN0WLF8,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,097023BU8,BOEING CO/THE,2.800% 03/01/2027 DD 02/16/17,0.03,3/1/27,"5,000,000.00","4,884,900.00","4,638,600.00","-246,300.00",2.00,NO,"70,000.00","70,000.00",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,92.77,92.77,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,AEROSPACE & DEFENSE,BOND,CORP-GOVT,B,B,Boeing Co/The,BBB-,BBB-,A-3,BBB-,A-3,BBB-,A-3,BBB-,Baa2,Baa2,P-2,Baa2,P-2,Baa2,P-2,,BBB-,BAA3,2,SEMI-ANNUAL LONG,FIXED RATE,BA,D,DAILY,,INDUSTRIAL,BBB-,BBB-,BBB-,BBB-,Boeing Co/The,F,USD FIXED INCOME,FIXED INCOME,097023BU8,US097023BU85,BZBZQX3,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,254687FK7,WALT DISNEY CO/THE,1.750% 08/30/2024 DD 09/06/19,0.02,8/30/24,"10,000,000.00","9,959,200.00","9,819,100.00","-140,100.00",2.00,NO,"1,458.33","1,458.33",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,98.19,98.19,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,COMMUNICATIONS,BOND,CORP-GOVT,B,B,Walt Disney Co/The,A-,A-,A-2,A-,A-2,A-,A-2,A-,A2,A2,P-1,A2,P-1,A2,P-1,AAA,A-,A3,1,SEMI-ANNUAL,FIXED RATE,DIS,D,DAILY,,INDUSTRIAL,A-,A-,A-,A-,Walt Disney Co/The,F,USD FIXED INCOME,FIXED INCOME,254687FK7,US254687FK79,BKLMSP5,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,3133ELQ49,FEDERAL FARM CR BK CONS BD,0.700% 06/30/2025 DD 06/30/20,0.01,6/30/25,"13,000,000.00","13,000,000.00","12,296,180.00","-703,820.00",2.00,NO,"15,419.44","15,419.44",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,94.59,94.59,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ELQ49,US3133ELQ493,BKSG8P0,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMYN6,FEDERAL FARM CR BK CONS BD,0.710% 05/06/2025 DD 05/06/21,0.01,5/6/25,"16,000,000.00","16,000,000.00","15,228,800.00","-771,200.00",2.00,NO,"36,288.89","36,288.89",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,95.18,95.18,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMYN6,US3133EMYN64,BMY1GZ9,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENFF2,FEDERAL FARM CR BK CONS BD,2.040% 12/01/2031 DD 12/01/21,0.02,12/1/31,"10,000,000.00","9,990,000.00","8,243,200.00","-1,746,800.00",2.00,NO,"51,000.00","51,000.00",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,82.43,82.43,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENFF2,US3133ENFF25,BN4FW38,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENHA1,FEDERAL FARM CR BK CONS BD,1.500% 12/14/2026 DD 12/14/21,0.02,12/14/26,"10,000,000.00","10,000,000.00","9,156,400.00","-843,600.00",2.00,NO,"32,083.33","32,083.33",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,91.56,91.56,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,NR,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENHA1,US3133ENHA10,BL6HV86,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EPWK7,FEDERAL FARM CR BK CONS BD,4.500% 09/22/2028 DD 09/22/23,0.05,9/22/28,"25,000,000.00","24,952,500.00","25,103,000.00","150,500.00",2.00,NO,"496,875.00","496,875.00",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,100.41,100.41,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EPWK7,US3133EPWK74,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EPYC3,FEDERAL FARM CR BK CONS BD,5.360% 10/20/2027 DD 10/20/23,0.05,10/20/27,"10,000,000.00","9,995,000.00","10,061,700.00","66,700.00",2.00,NO,"195,044.44","195,044.44",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,100.62,100.62,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EPYC3,US3133EPYC31,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3134GWZG4,FEDERAL HOME LN MTG CORP,0.600% 10/20/2025 DD 10/20/20,0.01,10/20/25,"15,000,000.00","15,000,000.00","14,012,700.00","-987,300.00",2.00,NO,"32,750.00","32,750.00",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,93.42,93.42,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,NR,,AA+,A-1+,,,,Aaa,Aaa,P-1,Aaa,,,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLMC,D,DAILY,,FEDERAL AGENCIES,AA+,AA+,AA+,,United States Department of the Treasury,F,USD FIXED INCOME,FIXED INCOME,3134GWZG4,US3134GWZG42,BNBSF08,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3134GXCS1,FEDERAL HOME LN MTG CORP,0.625% 11/25/2025 DD 11/25/20,0.01,11/25/25,"15,000,000.00","15,000,000.00","13,962,900.00","-1,037,100.00",2.00,NO,"25,000.00","25,000.00",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,93.09,93.09,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,NR,,AA+,A-1+,,,,Aaa,Aaa,P-1,Aaa,,,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLMC,D,DAILY,,FEDERAL AGENCIES,AA+,AA+,AA+,,United States Department of the Treasury,F,USD FIXED INCOME,FIXED INCOME,3134GXCS1,US3134GXCS10,BMD5X84,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,46513JEB3,ISRAEL ST,2.280% 02/01/2025 DD 02/01/20,0.02,2/1/25,"2,500,000.00","2,500,000.00","2,446,475.00","-53,525.00",2.00,NO,"18,895.89","18,895.89",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,97.86,97.86,T,IDSI,CLOSE,OTHER INVESTMENTS,FIXED INCOME SECURITIES,NON-US GOVERNMENT BONDS,BOND,CORP-GOVT,B,B,ISRAEL ST,-,,,,,,,,-,,,,,,,,-,-,1,SEMI-ANNUAL,FIXED RATE,,D,DAILY,,FEDERAL AGENCIES,-,,,,ISRAEL ST,F,NON-USD FIXED INCOME,FIXED INCOME,46513JEB3,US46513JEB35,,U.S. DOLLAR,,USD
MILLENNIUM TTF FI,46514TYU6,ISRAEL ST,1.170% 08/01/2024 DD 08/01/21,0.01,8/1/24,"1,200,000.00","1,200,000.00","1,183,008.00","-16,992.00",2.00,NO,"4,719.00","4,719.00",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,98.58,98.58,T,IDSI,CLOSE,OTHER INVESTMENTS,FIXED INCOME SECURITIES,NON-US GOVERNMENT BONDS,BOND,CORP-GOVT,B,B,ISRAEL ST,-,,,,,,,,-,,,,,,,,-,-,1,SEMI-ANNUAL,FIXED RATE,,D,DAILY,,FEDERAL AGENCIES,-,,,,ISRAEL ST,F,NON-USD FIXED INCOME,FIXED INCOME,46514TYU6,US46514TYU68,,U.S. DOLLAR,,USD
MILLENNIUM TTF FI,46514VDU4,ISRAEL ST,5.040% 10/01/2027 DD 10/15/22,0.05,10/1/27,"5,000,000.00","5,000,000.00","5,000,000.00",0.00,2.00,NO,"352,100.00","352,100.00",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,100.00,100.00,T,IDSI,CLOSE,OTHER INVESTMENTS,FIXED INCOME SECURITIES,NON-US GOVERNMENT BONDS,BOND,CORP-GOVT,B,B,ISRAEL ST,-,,,,,,,,-,,,,,,,,-,-,0,INTEREST AT MAT OR NO INTEREST,FIXED RATE,,D,DAILY,,FINANCIAL,-,,,,ISRAEL ST,F,NON-USD FIXED INCOME,FIXED INCOME,46514VDU4,US46514VDU44,,U.S. DOLLAR,,USD
MILLENNIUM TTF FI,742718FL8,PROCTER & GAMBLE CO/THE,0.550% 10/29/2025 DD 10/29/20,0.01,10/29/25,"3,500,000.00","3,494,330.00","3,262,840.00","-231,490.00",2.00,NO,"6,523.61","6,523.61",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,93.22,93.22,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HOUSEHOLD PRODUCTS,BOND,CORP-GOVT,B,B,Procter & Gamble Co/The,AA-,AA-,A-1+,AA-,A-1+,AA-,A-1+,AA-,Aa3,Aa3,P-1,Aa3,P-1,Aa3,P-1,,Aa3,AA3,1,SEMI-ANNUAL,FIXED RATE,PG,D,DAILY,,INDUSTRIAL,-,,,,Procter & Gamble Co/The,F,USD FIXED INCOME,FIXED INCOME,742718FL8,US742718FL83,BN6LZX5,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,91282CJX0,U S TREASURY NOTE,4.000% 01/31/2031 DD 01/31/24,0.04,1/31/31,"10,000,000.00","9,997,656.25","9,832,800.00","-164,856.25",1.00,NO,"32,967.03","32,967.03",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,98.33,98.33,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,T,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,91282CJX0,US91282CJX02,BPJM959,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,037833EC0,APPLE INC,1.200% 02/08/2028 DD 02/08/21,0.01,2/8/28,"10,000,000.00","9,975,900.00","8,779,200.00","-1,196,700.00",2.00,NO,"7,666.67","7,666.67",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,87.79,87.79,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Apple Inc,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,P-1,Aaa,P-1,,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,AAPL,D,DAILY,,INDUSTRIAL,-,,,,Apple Inc,F,USD FIXED INCOME,FIXED INCOME,037833EC0,US037833EC07,BKPKLV2,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,3133EMAB8,FEDERAL FARM CR BK CONS BD,0.390% 06/17/2024 DD 09/17/20,0.00,6/17/24,"13,500,000.00","13,486,500.00","13,299,390.00","-187,110.00",2.00,NO,"35,197.50","35,197.50",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,98.51,98.51,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMAB8,US3133EMAB82,BKX8KT9,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMLP5,FEDERAL FARM CR BK CONS BD,0.320% 12/23/2024 DD 12/23/20,0.00,12/23/24,"18,000,000.00","18,000,000.00","17,311,500.00","-688,500.00",2.00,NO,"38,880.00","38,880.00",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,96.18,96.18,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMLP5,US3133EMLP59,BNGJ8Q3,U.S. DOLLAR,Govt,USD
