Reporting Account Name,Cusip,Security Description1,Security Description2,Coupon Rate,Maturity Date,Shares,Base Cost,Base Market Value,Base Unrealized Gain/Loss,Fair Value Hierarchy Level,Fair Value Hierarchy Override,Accrued Interest Income,Total Interest Receivable Market,Holdings As Of Date,Price Date,Acctg Status Update (CDT),Reporting Accounting Status,Holdings Price Base,Holdings Price Local,Price Source,Price Source Description,Price Type Description,5500 Category Description,Asset Category Description,Asset Type Description,Security Type Description,Issue Type Description,Asset Types,Security Type,Issuer Name,S&P Issue Quality Rating,S&P Base LT Rating,S&P Base ST Rating,S&P Ultimate LT Rating,S&P Ultimate ST Rating,S&P Parent LT Rating,S&P Parent ST Rating,S&P Quality Rating - Non GRS,Moody's Issue Quality Rating,Moody's Base LT Rating,Moody's Base ST Rating,Moody's Ultimate LT Rating,Moody's Ultimate ST Rating,Moody's Parent LT Rating,Moody's Parent ST Rating,Moody Quality Rating - Non GRS,Worst Rating,Average Issue Quality Rating,Payment Frequency,Payment Frequency Desc,Income Rate Type Desc,Ticker,Frequency Requirement,Frequency Requirement Desc,Position Type,Security Class Type,Fitch Issue Quality Rating,Fitch Base LT Rating,Fitch Ultimate LT Rating,Fitch Parent LT Rating,Parent Issuer Name,Income Rate Type,Asset Mix Description,BNYM Classification - Segment,Mellon Security ID,ISIN,Sedol,Base Currency Description,Bloomberg Market Sector,Issuer Base Currency
MILLENNIUM TTF FI,3130ACUP7,FEDERAL HOME LN BK CONS BD,3.200% 11/29/2032 DD 11/29/17,0.03,11/29/32,"5,000,000.00","5,000,000.00","4,471,900.00","-528,100.00",2.00,NO,"54,222.22","54,222.22",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,89.44,89.44,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3130ACUP7,US3130ACUP73,BJXHN23,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ELQ49,FEDERAL FARM CR BK CONS BD,0.700% 06/30/2025 DD 06/30/20,0.01,6/30/25,"13,000,000.00","13,000,000.00","12,329,850.00","-670,150.00",2.00,NO,"23,002.78","23,002.78",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,94.85,94.85,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ELQ49,US3133ELQ493,BKSG8P0,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EME40,FEDERAL FARM CR BK CONS BD,0.330% 06/03/2024 DD 06/03/21,0.00,6/3/24,"14,000,000.00","13,994,400.00","13,872,740.00","-121,660.00",2.00,NO,"15,143.33","15,143.33",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,99.09,99.09,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EME40,US3133EME406,BM8GZZ3,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMHF2,FEDERAL FARM CR BK CONS BD,0.600% 11/24/2025 DD 11/24/20,0.01,11/24/25,"10,000,000.00","9,989,000.00","9,330,300.00","-658,700.00",2.00,NO,"21,166.67","21,166.67",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,93.30,93.30,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMHF2,US3133EMHF24,BMWB6C8,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENFF2,FEDERAL FARM CR BK CONS BD,2.040% 12/01/2031 DD 12/01/21,0.02,12/1/31,"10,000,000.00","9,990,000.00","8,306,600.00","-1,683,400.00",2.00,NO,"68,000.00","68,000.00",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,83.07,83.07,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENFF2,US3133ENFF25,BN4FW38,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EPVS1,FEDERAL FARM CR BK CONS BD,5.290% 09/15/2027 DD 09/15/23,0.05,9/15/27,"10,000,000.00","10,000,000.00","9,993,700.00","-6,300.00",2.00,NO,"23,511.11","23,511.11",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,99.94,99.94,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EPVS1,US3133EPVS10,BSB8QF5,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3134GXCS1,FEDERAL HOME LN MTG CORP,0.625% 11/25/2025 DD 11/25/20,0.01,11/25/25,"15,000,000.00","15,000,000.00","13,993,350.00","-1,006,650.00",2.00,NO,"32,812.50","32,812.50",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,93.29,93.29,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,NR,,AA+,A-1+,,,,Aaa,Aaa,P-1,Aaa,,,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLMC,D,DAILY,,FEDERAL AGENCIES,AA+,AA+,AA+,,United States Department of the Treasury,F,USD FIXED INCOME,FIXED INCOME,3134GXCS1,US3134GXCS10,BMD5X84,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,494368BZ5,KIMBERLY-CLARK CORP,3.200% 04/25/2029 DD 04/25/19,0.03,4/25/29,"5,000,000.00","4,991,500.00","4,667,750.00","-323,750.00",2.00,NO,"69,333.33","69,333.33",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,93.36,93.36,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HOUSEHOLD PRODUCTS,BOND,CORP-GOVT,B,B,Kimberly-Clark Corp,A,A,A-1,A,A-1,A,A-1,A,A2,A2,P-1,A2,P-1,A2,P-1,A2,A2,A2,1,SEMI-ANNUAL,FIXED RATE,KMB,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Kimberly-Clark Corp,F,USD FIXED INCOME,FIXED INCOME,494368BZ5,US494368BZ58,BJYS734,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,548661EL7,LOWE'S COS INC,5.000% 04/15/2033 DD 09/08/22,0.05,4/15/33,"1,500,000.00","1,496,220.00","1,495,560.00",-660.00,2.00,NO,"34,583.33","34,583.33",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,99.70,99.70,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,RETAIL,BOND,CORP-GOVT,B,B,Lowe's Cos Inc,BBB+,BBB+,A-2,BBB+,A-2,BBB+,A-2,BBB+,Baa1,Baa1,P-2,Baa1,P-2,Baa1,P-2,BAA1,Baa1,BAA1,2,SEMI-ANNUAL LONG,FIXED RATE,LOW,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Lowe's Cos Inc,F,USD FIXED INCOME,FIXED INCOME,548661EL7,US548661EL74,BMDQFV4,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,854502AQ4,STANLEY BLACK & DECKER INC,3.000% 05/15/2032 DD 02/24/22,0.03,5/15/32,"2,500,000.00","2,495,250.00","2,124,250.00","-371,000.00",2.00,NO,"28,333.33","28,333.33",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,84.97,84.97,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,INDUSTRIAL,BOND,CORP-GOVT,B,B,Stanley Black & Decker Inc,A-,A-,A-2,A-,A-2,A-,A-2,A-,Baa3,Baa3,P-3,Baa3,P-3,Baa3,P-3,CAA1,Baa3,BAA1,1,SEMI-ANNUAL,FIXED RATE,SWK,D,DAILY,,INDUSTRIAL,BBB+,BBB+,BBB+,BBB+,Stanley Black & Decker Inc,F,USD FIXED INCOME,FIXED INCOME,854502AQ4,US854502AQ45,BPLD6V5,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,902494AX1,TYSON FOODS INC,3.950% 08/15/2024 DD 08/08/14,0.04,8/15/24,"2,000,000.00","1,993,920.00","1,988,180.00","-5,740.00",2.00,NO,"10,094.44","10,094.44",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,99.41,99.41,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,FOOD PRODUCTS,BOND,CORP-GOVT,B,B,Tyson Foods Inc,BBB,BBB,A-2,BBB,A-2,BBB,A-2,BBB,Baa2,Baa2,P-2,Baa2,P-2,Baa2,P-2,BAA2,Baa2,BAA2,2,SEMI-ANNUAL LONG,FIXED RATE,TSN,D,DAILY,,INDUSTRIAL,BBB,BBB,BBB,BBB,Tyson Foods Inc,F,USD FIXED INCOME,FIXED INCOME,902494AX1,US902494AX19,BQ0Q9T1,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,9128285M8,U S TREASURY NOTE,3.125% 11/15/2028 DD 11/15/18,0.03,11/15/28,"10,000,000.00","9,935,937.50","9,530,100.00","-405,837.50",1.00,NO,"118,475.27","118,475.27",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,95.30,95.30,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,T,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,9128285M8,US9128285M81,BGRW840,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,91282CFM8,U S TREASURY NOTE,4.125% 09/30/2027 DD 09/30/22,0.04,9/30/27,"10,000,000.00","9,996,484.38","9,926,600.00","-69,884.38",1.00,NO,"207,377.05","207,377.05",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,99.27,99.27,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,T,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,91282CFM8,US91282CFM82,BN6ML41,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,110122DU9,BRISTOL-MYERS SQUIBB CO,2.950% 03/15/2032 DD 03/02/22,0.03,3/15/32,"3,500,000.00","3,487,295.00","3,059,595.00","-427,700.00",2.00,NO,"4,588.89","4,588.89",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,87.42,87.42,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Bristol-Myers Squibb Co,A,A,A-1,A,A-1,A,A-1,A,A2,A2,P-1,A2,P-1,A2,P-1,,A2,A2,2,SEMI-ANNUAL LONG,FIXED RATE,BMY,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Bristol-Myers Squibb Co,F,USD FIXED INCOME,FIXED INCOME,110122DU9,US110122DU92,BN6V8Q9,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,3130AY7M2,FEDERAL HOME LN BK CONS BD,5.000% 12/18/2026 DD 12/20/23,0.05,12/18/26,"10,000,000.00","10,000,000.00","9,962,200.00","-37,800.00",2.00,NO,"140,277.78","140,277.78",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,99.62,99.62,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3130AY7M2,US3130AY7M21,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENGD6,FEDERAL FARM CR BK CONS BD,1.780% 12/06/2028 DD 12/06/21,0.02,12/6/28,"6,450,000.00","6,448,387.50","5,698,833.00","-749,554.50",2.00,NO,"36,675.42","36,675.42",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,88.35,88.35,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENGD6,US3133ENGD67,BN4FYZ4,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EPK46,FEDERAL FARM CR BK CONS BD,5.730% 12/06/2028 DD 12/06/23,0.06,12/6/28,"10,000,000.00","9,990,000.00","9,997,000.00","7,000.00",2.00,NO,"183,041.67","183,041.67",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,99.97,99.97,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EPK46,US3133EPK463,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EPU29,FEDERAL FARM CR BK CONS BD,5.440% 01/09/2029 DD 01/09/24,0.05,1/9/29,"10,000,000.00","10,000,000.00","9,985,800.00","-14,200.00",2.00,NO,"123,911.11","123,911.11",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,99.86,99.86,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EPU29,US3133EPU298,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3134GWZG4,FEDERAL HOME LN MTG CORP,0.600% 10/20/2025 DD 10/20/20,0.01,10/20/25,"15,000,000.00","15,000,000.00","14,035,950.00","-964,050.00",2.00,NO,"40,250.00","40,250.00",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,93.57,93.57,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,NR,,AA+,A-1+,,,,Aaa,Aaa,P-1,Aaa,,,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLMC,D,DAILY,,FEDERAL AGENCIES,AA+,AA+,AA+,,United States Department of the Treasury,F,USD FIXED INCOME,FIXED INCOME,3134GWZG4,US3134GWZG42,BNBSF08,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,46514BDU8,ISRAEL ST,5.740% 10/01/2028 DD 10/15/23,0.06,10/1/28,"2,500,000.00","2,500,000.00","2,500,000.00",0.00,2.00,NO,"66,169.44","66,169.44",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,100.00,100.00,T,IDSI,CLOSE,OTHER INVESTMENTS,FIXED INCOME SECURITIES,NON-US GOVERNMENT BONDS,BOND,CORP-GOVT,B,B,ISRAEL ST,-,,,,,,,,-,,,,,,,,-,-,1,SEMI-ANNUAL,FIXED RATE,,D,DAILY,,FEDERAL AGENCIES,-,,,,ISRAEL ST,F,NON-USD FIXED INCOME,FIXED INCOME,46514BDU8,US46514BDU89,,U.S. DOLLAR,,USD
MILLENNIUM TTF FI,478160CJ1,JOHNSON & JOHNSON,2.625% 01/15/2025 DD 11/10/17,0.03,1/15/25,"5,000,000.00","4,999,150.00","4,901,300.00","-97,850.00",2.00,NO,"27,708.33","27,708.33",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,98.03,98.03,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Johnson & Johnson,AAA,AAA,A-1+,AAA,A-1+,AAA,A-1+,AAA,Aaa,Aaa,P-1,Aaa,P-1,Aaa,P-1,AAA,Aaa,AAA,2,SEMI-ANNUAL LONG,FIXED RATE,JNJ,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Johnson & Johnson,F,USD FIXED INCOME,FIXED INCOME,478160CJ1,US478160CJ19,BFXCN53,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,478160CK8,JOHNSON & JOHNSON,2.900% 01/15/2028 DD 11/10/17,0.03,1/15/28,"5,000,000.00","4,994,050.00","4,735,050.00","-259,000.00",2.00,NO,"30,611.11","30,611.11",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,94.70,94.70,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Johnson & Johnson,AAA,AAA,A-1+,AAA,A-1+,AAA,A-1+,AAA,Aaa,Aaa,P-1,Aaa,P-1,Aaa,P-1,AAA,Aaa,AAA,2,SEMI-ANNUAL LONG,FIXED RATE,JNJ,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Johnson & Johnson,F,USD FIXED INCOME,FIXED INCOME,478160CK8,US478160CK81,BFXCN86,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,532457CF3,ELI LILLY & CO,4.700% 02/27/2033 DD 02/27/23,0.05,2/27/33,"2,000,000.00","1,995,740.00","1,995,960.00",220.00,2.00,NO,"8,877.78","8,877.78",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,99.80,99.80,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Eli Lilly & Co,A+,A+,A-1,A+,A-1,A+,A-1,A+,A1,A1,P-1,A1,P-1,A1,P-1,,A1,A1,1,SEMI-ANNUAL,FIXED RATE,LLY,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Eli Lilly & Co,F,USD FIXED INCOME,FIXED INCOME,532457CF3,US532457CF35,BQQ8MM5,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,532457CL0,ELI LILLY & CO,4.700% 02/09/2034 DD 02/09/24,0.05,2/9/34,"5,000,000.00","4,998,400.00","4,974,400.00","-24,000.00",2.00,NO,"33,944.44","33,944.44",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,99.49,99.49,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Eli Lilly & Co,A+,A+,A-1,A+,A-1,A+,A-1,A+,A1,A1,P-1,A1,P-1,A1,P-1,WR,A1,A1,1,SEMI-ANNUAL,FIXED RATE,LLY,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Eli Lilly & Co,F,USD FIXED INCOME,FIXED INCOME,532457CL0,US532457CL03,BRK3JV1,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,713448FR4,PEPSICO INC,4.450% 05/15/2028 DD 02/15/23,0.04,5/15/28,"5,000,000.00","4,993,300.00","5,000,300.00","7,000.00",2.00,NO,"84,055.56","84,055.56",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,100.01,100.01,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,FOOD BEVERAGE & TOBACCO,BOND,CORP-GOVT,B,B,PepsiCo Inc,A+,A+,A-1,A+,A-1,A+,A-1,A+,A1,A1,P-1,A1,P-1,A1,P-1,BAA1,A1,A1,2,SEMI-ANNUAL LONG,FIXED RATE,PEP,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,PepsiCo Inc,F,USD FIXED INCOME,FIXED INCOME,713448FR4,US713448FR44,,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,742718FL8,PROCTER & GAMBLE CO/THE,0.550% 10/29/2025 DD 10/29/20,0.01,10/29/25,"3,500,000.00","3,494,330.00","3,275,475.00","-218,855.00",2.00,NO,"8,127.78","8,127.78",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,93.59,93.59,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HOUSEHOLD PRODUCTS,BOND,CORP-GOVT,B,B,Procter & Gamble Co/The,AA-,AA-,A-1+,AA-,A-1+,AA-,A-1+,AA-,Aa3,Aa3,P-1,Aa3,P-1,Aa3,P-1,,Aa3,AA3,1,SEMI-ANNUAL,FIXED RATE,PG,D,DAILY,,INDUSTRIAL,-,,,,Procter & Gamble Co/The,F,USD FIXED INCOME,FIXED INCOME,742718FL8,US742718FL83,BN6LZX5,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,806854AJ4,SCHLUMBERGER INVESTMENT SA,2.650% 06/26/2030 DD 06/26/20,0.03,6/26/30,"4,500,000.00","4,482,360.00","3,985,830.00","-496,530.00",2.00,NO,"31,468.75","31,468.75",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,88.57,88.57,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,OIL & GAS,BOND,CORP-GOVT,B,B,Schlumberger NV,A,,,A,A-1,A,A-1,A,A2,A2,P-1,A2,,A2,,A2,A2,A2,1,SEMI-ANNUAL,FIXED RATE,SLB,D,DAILY,,GAS TRANSMISSION,-,,,,Schlumberger NV,F,NON-USD FIXED INCOME,FIXED INCOME,806854AJ4,US806854AJ48,,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,037833EC0,APPLE INC,1.200% 02/08/2028 DD 02/08/21,0.01,2/8/28,"10,000,000.00","9,975,900.00","8,837,900.00","-1,138,000.00",2.00,NO,"17,666.67","17,666.67",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,88.38,88.38,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Apple Inc,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,P-1,Aaa,P-1,,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,AAPL,D,DAILY,,INDUSTRIAL,-,,,,Apple Inc,F,USD FIXED INCOME,FIXED INCOME,037833EC0,US037833EC07,BKPKLV2,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,260543DJ9,DOW CHEMICAL CO/THE,5.150% 02/15/2034 DD 02/09/24,0.05,2/15/34,"3,500,000.00","3,499,405.00","3,484,355.00","-15,050.00",2.00,NO,"26,036.11","26,036.11",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,99.55,99.55,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,CHEMICALS,BOND,CORP-GOVT,B,B,Dow Inc,BBB,BBB,A-2,,,,,BBB,Baa1,Baa1,P-2,,,,,,BBB,BAA1,2,SEMI-ANNUAL LONG,FIXED RATE,DOW,D,DAILY,,INDUSTRIAL,BBB+,BBB+,BBB+,BBB+,Dow Inc,F,USD FIXED INCOME,FIXED INCOME,260543DJ9,US260543DJ91,BRRGLM8,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,3130AMK92,FEDERAL HOME LN BK CONS BD,0.550% 11/26/2024 DD 05/26/21,0.01,11/26/24,"3,000,000.00","3,000,000.00","2,910,870.00","-89,130.00",2.00,NO,"5,729.17","5,729.17",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,97.03,97.03,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3130AMK92,US3130AMK928,BJP8F62,U.S. DOLLAR,Govt,USD
