Reporting Account Name,Cusip,Security Description1,Security Description2,Coupon Rate,Maturity Date,Shares,Base Cost,Base Market Value,Base Unrealized Gain/Loss,Fair Value Hierarchy Level,Fair Value Hierarchy Override,Accrued Interest Income,Total Interest Receivable Market,Holdings As Of Date,Price Date,Acctg Status Update (CDT),Reporting Accounting Status,Holdings Price Base,Holdings Price Local,Price Source,Price Source Description,Price Type Description,5500 Category Description,Asset Category Description,Asset Type Description,Security Type Description,Issue Type Description,Asset Types,Security Type,Issuer Name,S&P Issue Quality Rating,S&P Base LT Rating,S&P Base ST Rating,S&P Ultimate LT Rating,S&P Ultimate ST Rating,S&P Parent LT Rating,S&P Parent ST Rating,S&P Quality Rating - Non GRS,Moody's Issue Quality Rating,Moody's Base LT Rating,Moody's Base ST Rating,Moody's Ultimate LT Rating,Moody's Ultimate ST Rating,Moody's Parent LT Rating,Moody's Parent ST Rating,Moody Quality Rating - Non GRS,Worst Rating,Average Issue Quality Rating,Payment Frequency,Payment Frequency Desc,Income Rate Type Desc,Ticker,Frequency Requirement,Frequency Requirement Desc,Position Type,Security Class Type,Fitch Issue Quality Rating,Fitch Base LT Rating,Fitch Ultimate LT Rating,Fitch Parent LT Rating,Parent Issuer Name,Income Rate Type,Asset Mix Description,BNYM Classification - Segment,Mellon Security ID,ISIN,Sedol,Base Currency Description,Bloomberg Market Sector,Issuer Base Currency
MILLENNIUM TTF FI,459200JZ5,INTERNATIONAL BUSINESS MACHINE,3.300% 05/15/2026 DD 05/15/19,0.03,5/15/26,"10,000,000.00","9,981,400.00","9,609,900.00","-371,500.00",2.00,NO,"152,166.67","152,166.67",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,96.10,96.10,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,International Business Machines Corp,A-,A-,A-2,A-,A-2,A-,A-2,A-,A3,A3,P-2,A3,P-2,A3,P-2,WR,A3,A3,1,SEMI-ANNUAL,FIXED RATE,IBM,D,DAILY,,INDUSTRIAL,A-,A-,A-,A-,International Business Machines Corp,F,USD FIXED INCOME,FIXED INCOME,459200JZ5,US459200JZ55,BK592B6,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,548661EL7,LOWE'S COS INC,5.000% 04/15/2033 DD 09/08/22,0.05,4/15/33,"1,500,000.00","1,496,220.00","1,448,610.00","-47,610.00",2.00,NO,"3,333.33","3,333.33",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,96.57,96.57,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,RETAIL,BOND,CORP-GOVT,B,B,Lowe's Cos Inc,BBB+,BBB+,A-2,BBB+,A-2,BBB+,A-2,BBB+,Baa1,Baa1,P-2,Baa1,P-2,Baa1,P-2,BAA1,Baa1,BAA1,2,SEMI-ANNUAL LONG,FIXED RATE,LOW,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Lowe's Cos Inc,F,USD FIXED INCOME,FIXED INCOME,548661EL7,US548661EL74,BMDQFV4,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,58013MFS8,MCDONALD'S CORP,4.600% 09/09/2032 DD 09/09/22,0.05,9/9/32,"2,000,000.00","1,991,120.00","1,905,380.00","-85,740.00",2.00,NO,"13,288.89","13,288.89",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,95.27,95.27,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,RETAIL,BOND,CORP-GOVT,B,B,McDonald's Corp,BBB+,BBB+,A-2,BBB+,A-2,BBB+,A-2,BBB+,Baa1,Baa1,P-2,Baa1,P-2,Baa1,P-2,AAA,Baa1,BAA1,1,SEMI-ANNUAL,FIXED RATE,MCD,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,McDonald's Corp,F,USD FIXED INCOME,FIXED INCOME,58013MFS8,US58013MFS89,BMDQF70,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,68389XAU9,ORACLE CORP,3.400% 07/08/2024 DD 07/08/14,0.03,7/8/24,"10,000,000.00","9,989,700.00","9,952,400.00","-37,300.00",2.00,NO,"106,722.22","106,722.22",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,99.52,99.52,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Oracle Corp,BBB,BBB,A-2,BBB,A-2,BBB,A-2,BBB,Baa2,Baa2,P-2,Baa2,P-2,Baa2,P-2,A1,Baa2,BAA2,1,SEMI-ANNUAL,FIXED RATE,,D,DAILY,,INDUSTRIAL,BBB,BBB,BBB,BBB,Oracle Corp,F,USD FIXED INCOME,FIXED INCOME,68389XAU9,US68389XAU90,BP4W545,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,716973AE2,PFIZER INVESTMENT ENTERPRISES,4.750% 05/19/2033 DD 05/19/23,0.05,5/19/33,"5,000,000.00","4,992,500.00","4,765,100.00","-227,400.00",2.00,NO,"106,215.28","106,215.28",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,95.30,95.30,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Pfizer Inc,A,,,A,A-1,A,A-1,A,A2,A2,,A2,P-1,A2,P-1,AAA,A2,A2,1,SEMI-ANNUAL,FIXED RATE,PFE,D,DAILY,,INDUSTRIAL,A,,A,A,Pfizer Inc,F,NON-USD FIXED INCOME,FIXED INCOME,716973AE2,US716973AE24,BNRR0X7,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,808513BS3,CHARLES SCHWAB CORP/THE,2.300% 05/13/2031 DD 05/13/21,0.02,5/13/31,"5,000,000.00","4,990,250.00","4,086,050.00","-904,200.00",2.00,NO,"53,666.67","53,666.67",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,81.72,81.72,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,BANKING & FINANCE,BOND,CORP-GOVT,B,B,Charles Schwab Corp/The,A-,A-,A-2,A-,A-2,A-,A-2,A-,A2,A2,P-1,A2,P-1,A2,P-1,A2,A-,A2,1,SEMI-ANNUAL,FIXED RATE,SCHW,D,DAILY,,FINANCIAL,A,A,A,A,Charles Schwab Corp/The,F,USD FIXED INCOME,FIXED INCOME,808513BS3,US808513BS37,BM9QP30,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,91282CHV6,U S TREASURY NOTE,5.000% 08/31/2025 DD 08/31/23,0.05,8/31/25,"25,000,000.00","24,972,656.25","24,932,750.00","-39,906.25",1.00,NO,"212,837.84","212,837.84",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,99.73,99.73,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,T,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,91282CHV6,US91282CHV63,BMGC3P9,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,931142EN9,WALMART INC,3.250% 07/08/2029 DD 04/23/19,0.03,7/8/29,"5,000,000.00","4,994,100.00","4,625,500.00","-368,600.00",2.00,NO,"51,006.94","51,006.94",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,92.51,92.51,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,RETAIL,BOND,CORP-GOVT,B,B,Walmart Inc,AA,AA,A-1+,AA,A-1+,AA,A-1+,AA,Aa2,Aa2,P-1,Aa2,P-1,Aa2,P-1,A3,Aa2,AA2,1,SEMI-ANNUAL,FIXED RATE,WMT,D,DAILY,,INDUSTRIAL,AA,AA,AA,AA,Walmart Inc,F,USD FIXED INCOME,FIXED INCOME,931142EN9,US931142EN95,BJK4BT0,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,037833EB2,APPLE INC,0.700% 02/08/2026 DD 02/08/21,0.01,2/8/26,"6,000,000.00","5,986,500.00","5,545,620.00","-440,880.00",2.00,NO,"9,683.33","9,683.33",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,92.43,92.43,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Apple Inc,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,P-1,Aaa,P-1,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,AAPL,D,DAILY,,INDUSTRIAL,-,,,,Apple Inc,F,USD FIXED INCOME,FIXED INCOME,037833EB2,US037833EB24,BNNRCS0,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,037833DX5,APPLE INC,0.550% 08/20/2025 DD 08/20/20,0.01,8/20/25,"3,000,000.00","2,992,920.00","2,822,880.00","-170,040.00",2.00,NO,"3,254.17","3,254.17",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,94.10,94.10,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Apple Inc,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,P-1,Aaa,P-1,,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,AAPL,D,DAILY,,INDUSTRIAL,-,,,,Apple Inc,F,USD FIXED INCOME,FIXED INCOME,037833DX5,US037833DX52,BKZ7TH5,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,110122EG9,BRISTOL-MYERS SQUIBB CO,5.100% 02/22/2031 DD 02/22/24,0.05,2/22/31,"4,000,000.00","3,993,720.00","3,935,200.00","-58,520.00",2.00,NO,"39,100.00","39,100.00",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,98.38,98.38,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Bristol-Myers Squibb Co,A,A,A-1,A,A-1,A,A-1,A,A2,A2,P-1,A2,P-1,A2,P-1,AAA,A2,A2,1,SEMI-ANNUAL,FIXED RATE,BMY,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Bristol-Myers Squibb Co,F,USD FIXED INCOME,FIXED INCOME,110122EG9,US110122EG99,BPG5RB3,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,3130ACUP7,FEDERAL HOME LN BK CONS BD,3.200% 11/29/2032 DD 11/29/17,0.03,11/29/32,"5,000,000.00","5,000,000.00","4,316,900.00","-683,100.00",2.00,NO,"67,555.56","67,555.56",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,86.34,86.34,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3130ACUP7,US3130ACUP73,BJXHN23,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3130AY7M2,FEDERAL HOME LN BK CONS BD,5.000% 12/18/2026 DD 12/20/23,0.05,12/18/26,"10,000,000.00","10,000,000.00","9,919,200.00","-80,800.00",2.00,NO,"181,944.44","181,944.44",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,99.19,99.19,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3130AY7M2,US3130AY7M21,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3130AMU67,FEDERAL HOME LN BK CONS BD,0.400% 06/28/2024 DD 06/28/21,0.00,6/28/24,"18,000,000.00","18,000,000.00","17,858,160.00","-141,840.00",2.00,NO,"24,600.00","24,600.00",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,99.21,99.21,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3130AMU67,US3130AMU679,BNR4LF7,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMAB8,FEDERAL FARM CR BK CONS BD,0.390% 06/17/2024 DD 09/17/20,0.00,6/17/24,"13,500,000.00","13,486,500.00","13,411,575.00","-74,925.00",2.00,NO,"19,597.50","19,597.50",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,99.35,99.35,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMAB8,US3133EMAB82,BKX8KT9,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENFF2,FEDERAL FARM CR BK CONS BD,2.040% 12/01/2031 DD 12/01/21,0.02,12/1/31,"10,000,000.00","9,990,000.00","8,073,500.00","-1,916,500.00",2.00,NO,"85,000.00","85,000.00",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,80.74,80.74,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENFF2,US3133ENFF25,BN4FW38,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENYK0,FEDERAL FARM CR BK CONS BD,4.450% 06/08/2032 DD 06/08/22,0.04,6/8/32,"10,000,000.00","10,000,000.00","9,425,600.00","-574,400.00",2.00,NO,"176,763.89","176,763.89",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,94.26,94.26,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENYK0,US3133ENYK09,BM8V5B4,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EPAT2,FEDERAL FARM CR BK CONS BD,5.600% 02/14/2030 DD 02/14/23,0.06,2/14/30,"10,000,000.00","10,000,000.00","9,950,000.00","-50,000.00",2.00,NO,"119,777.78","119,777.78",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,99.50,99.50,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EPAT2,US3133EPAT22,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EPU29,FEDERAL FARM CR BK CONS BD,5.440% 01/09/2029 DD 01/09/24,0.05,1/9/29,"10,000,000.00","10,000,000.00","9,908,400.00","-91,600.00",2.00,NO,"169,244.44","169,244.44",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,99.08,99.08,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EPU29,US3133EPU298,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3134GXHY3,FEDERAL HOME LN MTG CORP,0.750% 06/23/2026 DD 12/23/20,0.01,6/23/26,"14,000,000.00","13,866,720.00","12,750,920.00","-1,115,800.00",2.00,NO,"37,333.33","37,333.33",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,91.08,91.08,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,NR,,AA+,A-1+,,,,Aaa,Aaa,P-1,Aaa,,,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLMC,D,DAILY,,FEDERAL AGENCIES,AA+,AA+,AA+,,United States Department of the Treasury,F,USD FIXED INCOME,FIXED INCOME,3134GXHY3,US3134GXHY33,BMYYPV7,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3134H1KV4,FEDERAL HOME LN MTG CORP,5.750% 12/07/2026 DD 12/07/23,0.06,12/7/26,"10,000,000.00","10,000,000.00","9,991,500.00","-8,500.00",2.00,NO,"230,000.00","230,000.00",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,99.92,99.92,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,NR,,AA+,A-1+,,,AA+,Aaa,Aaa,P-1,Aaa,,,,NR,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLMC,D,DAILY,,FEDERAL AGENCIES,AA+,AA+,AA+,,United States Department of the Treasury,F,USD FIXED INCOME,FIXED INCOME,3134H1KV4,US3134H1KV46,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,46513JEB3,ISRAEL ST,2.280% 02/01/2025 DD 02/01/20,0.02,2/1/25,"2,500,000.00","2,500,000.00","2,446,475.00","-53,525.00",2.00,NO,"28,421.92","28,421.92",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,97.86,97.86,T,IDSI,CLOSE,OTHER INVESTMENTS,FIXED INCOME SECURITIES,NON-US GOVERNMENT BONDS,BOND,CORP-GOVT,B,B,ISRAEL ST,-,,,,,,,,-,,,,,,,,-,-,1,SEMI-ANNUAL,FIXED RATE,,D,DAILY,,FEDERAL AGENCIES,-,,,,ISRAEL ST,F,NON-USD FIXED INCOME,FIXED INCOME,46513JEB3,US46513JEB35,,U.S. DOLLAR,,USD
MILLENNIUM TTF FI,46514TNH7,ISRAEL ST,1.020% 08/01/2024 DD 08/01/21,0.01,8/1/24,"3,800,000.00","3,800,000.00","3,760,860.00","-39,140.00",2.00,NO,"29,016.90","29,016.90",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,98.97,98.97,T,IDSI,CLOSE,OTHER INVESTMENTS,FIXED INCOME SECURITIES,NON-US GOVERNMENT BONDS,BOND,CORP-GOVT,B,B,ISRAEL ST,-,,,,,,,,-,,,,,,,,-,-,1,SEMI-ANNUAL,FIXED RATE,,D,DAILY,,FEDERAL AGENCIES,-,,,,ISRAEL ST,F,NON-USD FIXED INCOME,FIXED INCOME,46514TNH7,US46514TNH76,,U.S. DOLLAR,,USD
MILLENNIUM TTF FI,46514TYU6,ISRAEL ST,1.170% 08/01/2024 DD 08/01/21,0.01,8/1/24,"1,200,000.00","1,200,000.00","1,188,084.00","-11,916.00",2.00,NO,"7,000.77","7,000.77",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,99.01,99.01,T,IDSI,CLOSE,OTHER INVESTMENTS,FIXED INCOME SECURITIES,NON-US GOVERNMENT BONDS,BOND,CORP-GOVT,B,B,ISRAEL ST,-,,,,,,,,-,,,,,,,,-,-,1,SEMI-ANNUAL,FIXED RATE,,D,DAILY,,FEDERAL AGENCIES,-,,,,ISRAEL ST,F,NON-USD FIXED INCOME,FIXED INCOME,46514TYU6,US46514TYU68,,U.S. DOLLAR,,USD
MILLENNIUM TTF FI,478160CJ1,JOHNSON & JOHNSON,2.625% 01/15/2025 DD 11/10/17,0.03,1/15/25,"5,000,000.00","4,999,150.00","4,908,600.00","-90,550.00",2.00,NO,"38,645.83","38,645.83",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,98.17,98.17,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Johnson & Johnson,AAA,AAA,A-1+,AAA,A-1+,AAA,A-1+,AAA,Aaa,Aaa,P-1,Aaa,P-1,Aaa,P-1,AAA,Aaa,AAA,2,SEMI-ANNUAL LONG,FIXED RATE,JNJ,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Johnson & Johnson,F,USD FIXED INCOME,FIXED INCOME,478160CJ1,US478160CJ19,BFXCN53,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,478160CK8,JOHNSON & JOHNSON,2.900% 01/15/2028 DD 11/10/17,0.03,1/15/28,"5,000,000.00","4,994,050.00","4,670,750.00","-323,300.00",2.00,NO,"42,694.44","42,694.44",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,93.42,93.42,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Johnson & Johnson,AAA,AAA,A-1+,AAA,A-1+,AAA,A-1+,AAA,Aaa,Aaa,P-1,Aaa,P-1,Aaa,P-1,AAA,Aaa,AAA,2,SEMI-ANNUAL LONG,FIXED RATE,JNJ,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Johnson & Johnson,F,USD FIXED INCOME,FIXED INCOME,478160CK8,US478160CK81,BFXCN86,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,59156RBD9,METLIFE INC,4.125% 08/13/2042 DD 08/13/12,0.04,8/13/42,"3,000,000.00","2,981,070.00","2,420,970.00","-560,100.00",2.00,NO,"26,812.50","26,812.50",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,80.70,80.70,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,INSURANCE,BOND,CORP-GOVT,B,B,MetLife Inc,A-,A-,A-2,A-,A-2,A-,A-2,A-,A3,A3,P-2,A3,P-2,A3,P-2,A3,A3,A3,1,SEMI-ANNUAL,FIXED RATE,MET,D,DAILY,,FINANCIAL,A-,A,A,A,MetLife Inc,F,USD FIXED INCOME,FIXED INCOME,59156RBD9,US59156RBD98,B815P82,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,91282CGL9,U S TREASURY NOTE,4.000% 02/15/2026 DD 02/15/23,0.04,2/15/26,"10,000,000.00","9,929,296.88","9,812,500.00","-116,796.88",1.00,NO,"83,516.48","83,516.48",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,98.13,98.13,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,T,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,91282CGL9,US91282CGL90,BQXLPS4,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3128PSSZ1,FHLMC   POOL #J1-3236,3.500% 10/01/2025 DD 10/01/10,0.04,10/1/25,"76,613.80","79,103.75","75,477.62","-3,626.13",2.00,NO,223.46,223.46,4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,98.52,98.52,IC,ICE-CMO,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,FHLMC POOLS,MBS - MORTGAGE BACKED,FHLMC,B,G,United States of America,AA+,,,AA+,A-1+,NR,,,Aaa,,,Aaa,,Aaa,P-1,,AA+,AA1,5,MONTHLY,FIXED RATE,FG,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,Federal Home Loan Mortgage Corp,F,USD FIXED INCOME,FIXED INCOME,3128PSSZ1,US3128PSSZ17,,U.S. DOLLAR,Mtge,USD
MILLENNIUM TTF FI,3133EMSW3,FEDERAL FARM CR BK CONS BD,1.400% 03/10/2028 DD 03/10/21,0.01,3/10/28,"17,500,000.00","17,500,000.00","15,363,250.00","-2,136,750.00",2.00,NO,"34,708.33","34,708.33",4/30/24,4/30/24,5/20/2024 10:57:15 AM,REVISED,87.79,87.79,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMSW3,US3133EMSW38,BMY0F04,U.S. DOLLAR,Govt,USD
