Reporting Account Name,Cusip,Security Description1,Security Description2,Coupon Rate,Maturity Date,Shares,Base Cost,Base Market Value,Base Unrealized Gain/Loss,Fair Value Hierarchy Level,Fair Value Hierarchy Override,Accrued Interest Income,Total Interest Receivable Market,Holdings As Of Date,Price Date,Acctg Status Update (CDT),Reporting Accounting Status,Holdings Price Base,Holdings Price Local,Price Source,Price Source Description,Price Type Description,5500 Category Description,Asset Category Description,Asset Type Description,Security Type Description,Issue Type Description,Asset Types,Security Type,Issuer Name,S&P Issue Quality Rating,S&P Base LT Rating,S&P Base ST Rating,S&P Ultimate LT Rating,S&P Ultimate ST Rating,S&P Parent LT Rating,S&P Parent ST Rating,S&P Quality Rating - Non GRS,Moody's Issue Quality Rating,Moody's Base LT Rating,Moody's Base ST Rating,Moody's Ultimate LT Rating,Moody's Ultimate ST Rating,Moody's Parent LT Rating,Moody's Parent ST Rating,Moody Quality Rating - Non GRS,Worst Rating,Average Issue Quality Rating,Payment Frequency,Payment Frequency Desc,Income Rate Type Desc,Ticker,Frequency Requirement,Frequency Requirement Desc,Position Type,Security Class Type,Fitch Issue Quality Rating,Fitch Base LT Rating,Fitch Ultimate LT Rating,Fitch Parent LT Rating,Parent Issuer Name,Income Rate Type,Asset Mix Description,BNYM Classification - Segment,Mellon Security ID,ISIN,Sedol,Base Currency Description,Bloomberg Market Sector,Issuer Base Currency
MILLENNIUM TTF FI,902494AX1,TYSON FOODS INC,3.950% 08/15/2024 DD 08/08/14,0.04,8/15/24,"2,000,000.00","1,993,920.00","1,994,820.00",900.00,2.00,NO,"29,844.44","29,844.44",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,99.74,99.74,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,FOOD PRODUCTS,BOND,CORP-GOVT,B,B,Tyson Foods Inc,BBB,BBB,A-2,BBB,A-2,BBB,A-2,BBB,Baa2,Baa2,P-2,Baa2,P-2,Baa2,P-2,BAA2,Baa2,BAA2,2,SEMI-ANNUAL LONG,FIXED RATE,TSN,D,DAILY,,INDUSTRIAL,BBB,BBB,BBB,BBB,Tyson Foods Inc,F,USD FIXED INCOME,FIXED INCOME,902494AX1,US902494AX19,BQ0Q9T1,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,06406RBM8,BANK OF NEW YORK MELLON CORP/T,VAR RT  10/25/2033 DD 10/25/22,0.06,10/25/33,"5,000,000.00","5,000,000.00","5,185,850.00","185,850.00",2.00,NO,"53,478.33","53,478.33",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,103.72,103.72,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,BANKING & FINANCE,BOND,CORP-GOVT,B,B,Bank of New York Mellon Corp/The,A,A,A-1,A,A-1,A,A-1,A,A1,A1,P-1,A1,P-1,A1,P-1,A2,A,A1,1,SEMI-ANNUAL,VARIABLE RATE,BK,D,DAILY,,BANKS,AA-,AA-,AA-,AA-,Bank of New York Mellon Corp/The,V,USD FIXED INCOME,FIXED INCOME,06406RBM8,US06406RBM88,BM9WJ81,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,3128PSSZ1,FHLMC   POOL #J1-3236,3.500% 10/01/2025 DD 10/01/10,0.04,10/1/25,"64,334.60","66,425.48","63,460.94","-2,964.54",2.00,NO,187.64,187.64,6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,98.64,98.64,IC,ICE-CMO,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,FHLMC POOLS,MBS - MORTGAGE BACKED,FHLMC,B,G,United States of America,AA+,,,AA+,A-1+,NR,,,Aaa,,,Aaa,,Aaa,P-1,,AA+,AA1,5,MONTHLY,FIXED RATE,FG,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,Federal Home Loan Mortgage Corp,F,USD FIXED INCOME,FIXED INCOME,3128PSSZ1,US3128PSSZ17,,U.S. DOLLAR,Mtge,USD
MILLENNIUM TTF FI,3133EMHF2,FEDERAL FARM CR BK CONS BD,0.600% 11/24/2025 DD 11/24/20,0.01,11/24/25,"10,000,000.00","9,989,000.00","9,406,200.00","-582,800.00",2.00,NO,"6,166.67","6,166.67",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,94.06,94.06,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMHF2,US3133EMHF24,BMWB6C8,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMSG8,FEDERAL FARM CR BK CONS BD,1.100% 03/03/2027 DD 03/03/21,0.01,3/3/27,"20,000,000.00","19,978,000.00","18,215,400.00","-1,762,600.00",2.00,NO,"72,111.11","72,111.11",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,91.08,91.08,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMSG8,US3133EMSG87,BLR6T99,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMLP5,FEDERAL FARM CR BK CONS BD,0.320% 12/23/2024 DD 12/23/20,0.00,12/23/24,"18,000,000.00","18,000,000.00","17,538,120.00","-461,880.00",2.00,NO,"1,280.00","1,280.00",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,97.43,97.43,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMLP5,US3133EMLP59,BNGJ8Q3,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMMP4,FEDERAL FARM CR BK CONS BD,0.390% 07/14/2025 DD 01/14/21,0.00,7/14/25,"10,000,000.00","10,000,000.00","9,527,000.00","-473,000.00",2.00,NO,"18,091.67","18,091.67",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,95.27,95.27,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,A1,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMMP4,US3133EMMP41,BMY0883,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMSW3,FEDERAL FARM CR BK CONS BD,1.400% 03/10/2028 DD 03/10/21,0.01,3/10/28,"17,500,000.00","17,500,000.00","15,604,575.00","-1,895,425.00",2.00,NO,"75,541.67","75,541.67",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,89.17,89.17,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMSW3,US3133EMSW38,BMY0F04,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMYN6,FEDERAL FARM CR BK CONS BD,0.710% 05/06/2025 DD 05/06/21,0.01,5/6/25,"16,000,000.00","16,000,000.00","15,375,520.00","-624,480.00",2.00,NO,"17,355.56","17,355.56",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,96.10,96.10,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMYN6,US3133EMYN64,BMY1GZ9,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENWU0,FEDERAL FARM CR BK CONS BD,4.300% 05/17/2032 DD 05/17/22,0.04,5/17/32,"5,000,000.00","5,000,000.00","4,764,250.00","-235,750.00",2.00,NO,"26,277.78","26,277.78",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,95.29,95.29,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENWU0,US3133ENWU09,BM99432,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENYK0,FEDERAL FARM CR BK CONS BD,4.450% 06/08/2032 DD 06/08/22,0.04,6/8/32,"10,000,000.00","10,000,000.00","9,602,500.00","-397,500.00",2.00,NO,"250,930.56","250,930.56",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,96.03,96.03,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENYK0,US3133ENYK09,BM8V5B4,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EPEC5,FEDERAL FARM CR BK CONS BD,5.930% 03/28/2033 DD 03/28/23,0.06,3/28/33,"10,000,000.00","10,000,000.00","9,989,000.00","-11,000.00",2.00,NO,"153,191.67","153,191.67",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,99.89,99.89,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EPEC5,US3133EPEC50,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ERHQ7,FEDERAL FARM CR BK CONS BD,5.900% 12/20/2033 DD 06/20/24,0.06,12/20/33,"10,000,000.00","10,000,000.00","9,959,700.00","-40,300.00",2.00,NO,"18,027.78","18,027.78",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,99.60,99.60,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,NR,Aaa,P-1,Aaa,,Aaa,,NR,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ERHQ7,US3133ERHQ75,BPLRKN7,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3134H1B36,FEDERAL HOME LN MTG CORP,5.625% 04/09/2029 DD 04/09/24,0.06,4/9/29,"10,000,000.00","10,000,000.00","10,000,900.00",900.00,2.00,NO,"128,125.00","128,125.00",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,100.01,100.01,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,NR,,AA+,A-1+,,,AA+,Aaa,Aaa,P-1,Aaa,,,,NR,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLMC,D,DAILY,,FEDERAL AGENCIES,AA+,AA+,AA+,,United States Department of the Treasury,F,USD FIXED INCOME,FIXED INCOME,3134H1B36,US3134H1B365,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3134H1KV4,FEDERAL HOME LN MTG CORP,5.750% 12/07/2026 DD 12/07/23,0.06,12/7/26,"10,000,000.00","10,000,000.00","10,005,400.00","5,400.00",2.00,NO,"38,333.33","38,333.33",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,100.05,100.05,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,NR,,AA+,A-1+,,,AA+,Aaa,Aaa,P-1,Aaa,,,,NR,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLMC,D,DAILY,,FEDERAL AGENCIES,AA+,AA+,AA+,,United States Department of the Treasury,F,USD FIXED INCOME,FIXED INCOME,3134H1KV4,US3134H1KV46,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,437076CS9,HOME DEPOT INC/THE,4.500% 09/15/2032 DD 09/19/22,0.05,9/15/32,"1,500,000.00","1,498,215.00","1,456,950.00","-41,265.00",2.00,NO,"19,875.00","19,875.00",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,97.13,97.13,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,RETAIL,BOND,CORP-GOVT,B,B,Home Depot Inc/The,A,A,A-1,A,A-1,A,A-1,A,A2,A2,P-1,A2,P-1,A2,P-1,A2,A2,A2,1,SEMI-ANNUAL,FIXED RATE,HD,D,DAILY,,INDUSTRIAL,A,A,A,A,Home Depot Inc/The,F,USD FIXED INCOME,FIXED INCOME,437076CS9,US437076CS90,BN72M03,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,46514VDU4,ISRAEL ST,5.040% 10/01/2027 DD 10/15/22,0.05,10/1/27,"5,000,000.00","5,000,000.00","5,000,000.00",0.00,2.00,NO,"437,500.00","437,500.00",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,100.00,100.00,T,IDSI,CLOSE,OTHER INVESTMENTS,FIXED INCOME SECURITIES,NON-US GOVERNMENT BONDS,BOND,CORP-GOVT,B,B,ISRAEL ST,-,,,,,,,,-,,,,,,,,-,-,0,INTEREST AT MAT OR NO INTEREST,FIXED RATE,,D,DAILY,,FINANCIAL,-,,,,ISRAEL ST,F,NON-USD FIXED INCOME,FIXED INCOME,46514VDU4,US46514VDU44,,U.S. DOLLAR,,USD
MILLENNIUM TTF FI,478160CK8,JOHNSON & JOHNSON,2.900% 01/15/2028 DD 11/10/17,0.03,1/15/28,"5,000,000.00","4,994,050.00","4,727,750.00","-266,300.00",2.00,NO,"66,861.11","66,861.11",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,94.56,94.56,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Johnson & Johnson,AAA,AAA,A-1+,AAA,A-1+,AAA,A-1+,AAA,Aaa,Aaa,P-1,Aaa,P-1,Aaa,P-1,AAA,Aaa,AAA,2,SEMI-ANNUAL LONG,FIXED RATE,JNJ,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Johnson & Johnson,F,USD FIXED INCOME,FIXED INCOME,478160CK8,US478160CK81,BFXCN86,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,59156RBD9,METLIFE INC,4.125% 08/13/2042 DD 08/13/12,0.04,8/13/42,"3,000,000.00","2,981,070.00","2,495,940.00","-485,130.00",2.00,NO,"47,437.50","47,437.50",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,83.20,83.20,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,INSURANCE,BOND,CORP-GOVT,B,B,MetLife Inc,A-,A-,A-2,A-,A-2,A-,A-2,A-,A3,A3,P-2,A3,P-2,A3,P-2,A3,A3,A3,1,SEMI-ANNUAL,FIXED RATE,MET,D,DAILY,,FINANCIAL,A-,A,A,A,MetLife Inc,F,USD FIXED INCOME,FIXED INCOME,59156RBD9,US59156RBD98,B815P82,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,808513BS3,CHARLES SCHWAB CORP/THE,2.300% 05/13/2031 DD 05/13/21,0.02,5/13/31,"5,000,000.00","4,990,250.00","4,196,900.00","-793,350.00",2.00,NO,"15,333.33","15,333.33",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,83.94,83.94,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,BANKING & FINANCE,BOND,CORP-GOVT,B,B,Charles Schwab Corp/The,A-,A-,A-2,A-,A-2,A-,A-2,A-,A2,A2,P-1,A2,P-1,A2,P-1,A2,A-,A2,1,SEMI-ANNUAL,FIXED RATE,SCHW,D,DAILY,,FINANCIAL,A,A,A,A,Charles Schwab Corp/The,F,USD FIXED INCOME,FIXED INCOME,808513BS3,US808513BS37,BM9QP30,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,882508BG8,TEXAS INSTRUMENTS INC,2.250% 09/04/2029 DD 09/04/19,0.02,9/4/29,"3,500,000.00","3,489,115.00","3,097,535.00","-391,580.00",2.00,NO,"25,593.75","25,593.75",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,88.50,88.50,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Texas Instruments Inc,A+,A+,A-1,A+,A-1,A+,A-1,A+,Aa3,Aa3,P-1,Aa3,P-1,Aa3,P-1,,A+,A1,1,SEMI-ANNUAL,FIXED RATE,TXN,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Texas Instruments Inc,F,USD FIXED INCOME,FIXED INCOME,882508BG8,US882508BG82,BK4XWY2,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,911312BL9,UNITED PARCEL SERVICE INC,2.800% 11/15/2024 DD 11/14/17,0.03,11/15/24,"5,000,000.00","4,982,350.00","4,952,800.00","-29,550.00",2.00,NO,"17,888.89","17,888.89",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,99.06,99.06,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TRANSPORTATION,BOND,CORP-GOVT,B,B,United Parcel Service Inc,A,A,A-1,A,A-1,A,A-1,A,A2,A2,P-1,A2,P-1,A2,P-1,BAA3,A2,A2,2,SEMI-ANNUAL LONG,FIXED RATE,UPS,D,DAILY,,INDUSTRIAL,-,,,,United Parcel Service Inc,F,USD FIXED INCOME,FIXED INCOME,911312BL9,US911312BL96,BF18MZ6,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,037833DX5,APPLE INC,0.550% 08/20/2025 DD 08/20/20,0.01,8/20/25,"3,000,000.00","2,992,920.00","2,849,160.00","-143,760.00",2.00,NO,"6,004.17","6,004.17",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,94.97,94.97,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Apple Inc,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,P-1,Aaa,P-1,,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,AAPL,D,DAILY,,INDUSTRIAL,-,,,,Apple Inc,F,USD FIXED INCOME,FIXED INCOME,037833DX5,US037833DX52,BKZ7TH5,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,3130ACUP7,FEDERAL HOME LN BK CONS BD,3.200% 11/29/2032 DD 11/29/17,0.03,11/29/32,"5,000,000.00","5,000,000.00","4,428,600.00","-571,400.00",2.00,NO,"14,222.22","14,222.22",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,88.57,88.57,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3130ACUP7,US3130ACUP73,BJXHN23,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMBH4,FEDERAL FARM CR BK CONS BD,0.530% 09/29/2025 DD 09/29/20,0.01,9/29/25,"20,000,000.00","19,980,000.00","18,894,800.00","-1,085,200.00",2.00,NO,"27,088.89","27,088.89",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,94.47,94.47,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMBH4,US3133EMBH44,BNDP4K0,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENNM8,FEDERAL FARM CR BK CONS BD,2.280% 02/14/2028 DD 02/14/22,0.02,2/14/28,"10,000,000.00","10,000,000.00","9,259,400.00","-740,600.00",2.00,NO,"86,766.67","86,766.67",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,92.59,92.59,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENNM8,US3133ENNM83,BLB1BF0,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENZM5,FEDERAL FARM CR BK CONS BD,4.470% 06/29/2029 DD 06/29/22,0.04,6/29/29,"10,000,000.00","10,000,000.00","9,861,000.00","-139,000.00",2.00,NO,"225,983.33","225,983.33",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,98.61,98.61,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENZM5,US3133ENZM55,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3135G06R9,FEDERAL NATL MTG ASSN,0.550% 01/28/2026 DD 01/28/21,0.01,1/28/26,"15,000,000.00","15,000,000.00","14,034,600.00","-965,400.00",2.00,NO,"35,062.50","35,062.50",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,93.56,93.56,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,,,AA+,Aaa,Aaa,P-1,Aaa,,,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FNMA,D,DAILY,,FEDERAL AGENCIES,AA+,AA+,AA+,,United States Department of the Treasury,F,USD FIXED INCOME,FIXED INCOME,3135G06R9,US3135G06R90,BN4PX91,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,438516BW5,HONEYWELL INTERNATIONAL INC,2.300% 08/15/2024 DD 08/08/19,0.02,8/15/24,"3,000,000.00","2,993,790.00","2,987,730.00","-6,060.00",2.00,NO,"26,066.67","26,066.67",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,99.59,99.59,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Honeywell International Inc,A,A,A-1,A,A-1,A,A-1,A,A2,A2,P-1,A2,P-1,A2,P-1,A2,A2,A2,2,SEMI-ANNUAL LONG,FIXED RATE,HON,D,DAILY,,INDUSTRIAL,A,A,A,A,Honeywell International Inc,F,USD FIXED INCOME,FIXED INCOME,438516BW5,US438516BW59,BJ9ND36,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,478160CU6,JOHNSON & JOHNSON,4.800% 06/01/2029 DD 05/20/24,0.05,6/1/29,"5,000,000.00","4,993,950.00","5,040,800.00","46,850.00",2.00,NO,"27,333.33","27,333.33",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,100.82,100.82,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Johnson & Johnson,AAA,AAA,A-1+,AAA,A-1+,AAA,A-1+,AAA,Aaa,Aaa,P-1,Aaa,P-1,Aaa,P-1,WR,Aaa,AAA,2,SEMI-ANNUAL LONG,FIXED RATE,JNJ,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Johnson & Johnson,F,USD FIXED INCOME,FIXED INCOME,478160CU6,US478160CU63,BNSLY47,U.S. DOLLAR,Corp,USD
